Date,FAR,FAR3
2021-09-07 09:45:46,DEC-21|2021-12-09 21:15:00|UNKNOWN,SEP-21|2021-09-09 20:15:00|UNKNOWN
2021-09-10 05:28:50,DEC-21|2021-12-09 21:15:00|UNKNOWN,MAR-22|2022-03-10 21:15:00|UNKNOWN
2021-12-10 05:22:52,JUN-22|2022-06-09 20:15:00|UNKNOWN,MAR-22|2022-03-10 21:15:00|UNKNOWN
2022-03-11 20:06:56,JUN-22|2022-06-09 20:15:00|UNKNOWN,SEP-22|2022-09-08 20:15:00|UNKNOWN
2022-06-10 20:07:04,DEC-22|2022-12-08 21:15:00|UNKNOWN,SEP-22|2022-09-08 20:15:00|UNKNOWN
2022-09-09 20:06:56,DEC-22|2022-12-08 21:15:00|UNKNOWN,MAR-23|2023-03-09 21:15:00|UNKNOWN
2022-12-09 20:06:56,JUN-23|2023-06-08 20:15:00|UNKNOWN,MAR-23|2023-03-09 21:15:00|UNKNOWN
2023-02-09 19:13:05,JUN-23|2023-06-08 20:15:00|OFFLINE,MAR-23|2023-03-09 21:15:00|TRADEABLE
2023-03-07 11:16:54,JUN-23|2023-06-08 20:15:00|TRADEABLE,MAR-23|2023-03-09 21:15:00|TRADEABLE
2023-03-10 11:16:55,JUN-23|2023-06-08 20:15:00|TRADEABLE,SEP-23|2023-09-07 20:15:00|OFFLINE
2023-06-07 11:17:25,JUN-23|2023-06-08 20:15:00|TRADEABLE,SEP-23|2023-09-07 20:15:00|TRADEABLE
2023-06-12 11:16:56,DEC-23|2023-12-07 21:15:00|OFFLINE,SEP-23|2023-09-07 20:15:00|TRADEABLE
